IP,Hostname,Port,Port Protocol,CVSS,Severity,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","Tiki Wiki < 21.2 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.9.5
Fixed version:     21.2
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.113737,"CVE-2020-16131",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,db2bc2d3-cb6d-4b99-91a8-7c07f0d5a7eb,"Successful exploitation would allow an attacker
  to inject arbitrary HTML and JavaScript into the site.","Update to version 21.2.","Tiki Wiki through version 21.1.","The vulnerability exists because some patterns
  are not properly considered in lib/core/TikiFilter/PreventXss.php.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki < 21.2 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.113737)
Version used: 2021-07-05T11:01:33Z
","","","",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","Joomla! Core Cross-Site Scripting Vulnerability - July17","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.7.4

",1.3.6.1.4.1.25623.1.0.811257,"CVE-2017-11612",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,344b0ad1-4f4d-46ee-bff5-afcdf030f083,"Successfully exploiting this issue will allow
  remote attacker to conduct cross-site scripting attacks.","Upgrade to Joomla version 3.7.4 or later.","Joomla core versions 1.5.0 through 3.7.3.","The flaw exists due to Inadequate filtering
  of potentially malicious HTML tags in various components of the application.","Checks if a vulnerable version is present on the target host.
Details:
Joomla! Core Cross-Site Scripting Vulnerability - July17
(OID: 1.3.6.1.4.1.25623.1.0.811257)
Version used: 2021-09-30T08:43:52Z
","","","DFN-CERT-2017-1286,CB-K17/1245",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","Joomla Media Manager XSS Vulnerability (20180509)","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.8.8
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.813406,"CVE-2018-6378",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,02bbdb5e-4463-4919-a3df-3c8d8fddc1a8,"Successful exploitation will allow remote
  attackers to conduct XSS attack.","Update to version 3.8.8 or later. Please see the references for more information.","Joomla versions 1.5.0 through 3.8.7","The flaw exists due to inadequate filtering
  of file and folder names in media manager.","Checks if a vulnerable version is present on the target host.
Details:
Joomla 'Media Manager' XSS Vulnerability (20180509)
(OID: 1.3.6.1.4.1.25623.1.0.813406)
Version used: 2021-09-29T12:07:39Z
","","","DFN-CERT-2018-0979",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","Joomla Uri class XSS Vulnerability","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.8.4
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.812681,"CVE-2018-6379",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,38b27d52-6a83-4e24-b768-f006d6434f9f,"Successfully exploiting this issue will allow remote attackers to execute
arbitrary javascript code in the context of current user.","Update to version 3.8.4 or later.","Joomla version 1.5.0 through 3.8.3.","The flaw exists due to inadequate input filtering in the Uri class (formerly
JUri).","Checks if a vulnerable version is present on the target host.
Details:
Joomla 'Uri' class XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.812681)
Version used: 2021-09-29T12:07:39Z
","","","DFN-CERT-2018-0214,CB-K18/0197",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","Joomla Uri class XSS Vulnerability","Joomla is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.5.15
Fixed version:     3.8.4
Installation
path / port:       /joomla

",1.3.6.1.4.1.25623.1.0.812681,"CVE-2018-6379",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,6d1b7461-fdf0-495c-a378-9dc9b239cd17,"Successfully exploiting this issue will allow remote attackers to execute
arbitrary javascript code in the context of current user.","Update to version 3.8.4 or later.","Joomla version 1.5.0 through 3.8.3.","The flaw exists due to inadequate input filtering in the Uri class (formerly
JUri).","Checks if a vulnerable version is present on the target host.
Details:
Joomla 'Uri' class XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.812681)
Version used: 2021-09-29T12:07:39Z
","","","DFN-CERT-2018-0214,CB-K18/0197",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","Tiki Wiki < 21.2 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting (XSS) vulnerability.","Installed version: 1.9.5
Fixed version:     21.2
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.113737,"CVE-2020-16131",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,e4a78333-5ca4-437d-8c7e-82b88494c2a9,"Successful exploitation would allow an attacker
  to inject arbitrary HTML and JavaScript into the site.","Update to version 21.2.","Tiki Wiki through version 21.1.","The vulnerability exists because some patterns
  are not properly considered in lib/core/TikiFilter/PreventXss.php.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki < 21.2 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.113737)
Version used: 2021-07-05T11:01:33Z
","","","",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","Tiki Wiki CMS Groupware < 21.0 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting vulnerability.","Installed version: 1.9.5
Fixed version:     21.0
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.112721,"CVE-2020-8966",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,4b360ea9-8f6a-4ce1-ab56-6c9a940d692d,"","Update to version 21.0.","Tiki Wiki CMS Groupware version 20.0 and prior.","Some php pages receive input from an upstream component, but do not
  neutralize or incorrectly neutralize special characters such as '<', '>', and '&'. These characters
  could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware < 21.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.112721)
Version used: 2021-07-05T11:01:33Z
","","","",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","Tiki Wiki CMS Groupware < 21.0 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting vulnerability.","Installed version: 1.9.5
Fixed version:     21.0
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.112721,"CVE-2020-8966",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,72e42f3f-f4d9-4f40-89f6-4f0d536774a9,"","Update to version 21.0.","Tiki Wiki CMS Groupware version 20.0 and prior.","Some php pages receive input from an upstream component, but do not
  neutralize or incorrectly neutralize special characters such as '<', '>', and '&'. These characters
  could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware < 21.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.112721)
Version used: 2021-07-05T11:01:33Z
","","","",""
192.168.1.136,,8081,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.7.2
Fixed version:     1.9.0
Installation
path / port:       /admin/../js

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,395e2265-aed2-4e95-af82-7f366398e401,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.8.2
Fixed version:     1.9.0
Installation
path / port:       /owaspbricks/javascripts

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,c8bc6aa4-a33b-4059-bfc8-bd34ec536719,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.8.2
Fixed version:     1.9.0
Installation
path / port:       /owaspbricks/config/../javascripts

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,e55b2308-e287-4dae-8100-8af8cc28f73d,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.3.2
Fixed version:     1.9.0
Installation
path / port:       /mutillidae/javascript/ddsmoothmenu

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,e98638de-b8b1-4f55-af99-e7347b1aa85b,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.8.0
Fixed version:     1.9.0
Installation
path / port:       /cyclone/assets

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,101142e6-148f-4258-8c95-09709706874b,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,80,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.3.2
Fixed version:     1.9.0
Installation
path / port:       /

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,5f4e5ea2-50bb-4ac8-8cbb-945f1bf23318,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.8.2
Fixed version:     1.9.0
Installation
path / port:       /owaspbricks/javascripts

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,915833fe-2fcb-4feb-a507-fceb3345b222,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.3.2
Fixed version:     1.9.0
Installation
path / port:       /mutillidae/javascript/ddsmoothmenu

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,08ec781b-84db-4a1d-a7ce-06300808760e,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,443,tcp,6.1,Medium,"VendorFix","jQuery < 1.9.0 XSS Vulnerability","jQuery is vulnerable to Cross-site Scripting (XSS) attacks.","Installed version: 1.3.2
Fixed version:     1.9.0
Installation
path / port:       /

",1.3.6.1.4.1.25623.1.0.141636,"CVE-2012-6708",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,c4f0ac1b-1942-481e-89f5-548ec621ca12,"","Update to version 1.9.0 or later.","jQuery prior to version 1.9.0.","The jQuery(strInput) function does not differentiate selectors
  from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was
  HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility
  when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input
  to be HTML if it explicitly starts with the '<' character, limiting exploitability only to
  attackers who can control the beginning of a string, which is far less common.","Checks if a vulnerable version is present on the target host.
Details:
jQuery < 1.9.0 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.141636)
Version used: 2021-06-11T08:43:18Z
","","","DFN-CERT-2020-0590,CB-K22/0045,CB-K18/1131",""
192.168.1.136,,443,tcp,5.9,Medium,"Mitigation","SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection","It was possible to detect the usage of the deprecated SSLv2
  and/or SSLv3 protocol on this system.","In addition to TLSv1.0+ the service is also providing the deprecated SSLv3 protocol and supports one or more ciphers. Those supported ciphers can be found in the 'SSL/TLS: Report Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.802067) VT.
",1.3.6.1.4.1.25623.1.0.111012,"CVE-2016-0800,CVE-2014-3566",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,06f99971-6e49-4507-a43b-49cfb98126d3,"An attacker might be able to use the known cryptographic flaws to
  eavesdrop the connection between clients and the service to get access to sensitive data
  transferred within the secured connection.

  Furthermore newly uncovered vulnerabilities in this protocols won't receive security updates
  anymore.","It is recommended to disable the deprecated SSLv2 and/or SSLv3
  protocols in favor of the TLSv1.2+ protocols. Please see the references for more information.","All services providing an encrypted communication using the
  SSLv2 and/or SSLv3 protocols.","The SSLv2 and SSLv3 protocols contain known cryptographic
  flaws like:

  - CVE-2014-3566: Padding Oracle On Downgraded Legacy Encryption (POODLE)

  - CVE-2016-0800: Decrypting RSA with Obsolete and Weakened eNcryption (DROWN)","Check the used SSL protocols of the services provided by this
  system.
Details:
SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection
(OID: 1.3.6.1.4.1.25623.1.0.111012)
Version used: 2021-10-15T12:51:02Z
","","","DFN-CERT-2018-0096,DFN-CERT-2017-1238,DFN-CERT-2017-1236,DFN-CERT-2016-1929,DFN-CERT-2016-1527,DFN-CERT-2016-1468,DFN-CERT-2016-1216,DFN-CERT-2016-1174,DFN-CERT-2016-1168,DFN-CERT-2016-0884,DFN-CERT-2016-0841,DFN-CERT-2016-0644,DFN-CERT-2016-0642,DFN-CERT-2016-0496,DFN-CERT-2016-0495,DFN-CERT-2016-0465,DFN-CERT-2016-0459,DFN-CERT-2016-0453,DFN-CERT-2016-0451,DFN-CERT-2016-0415,DFN-CERT-2016-0403,DFN-CERT-2016-0388,DFN-CERT-2016-0360,DFN-CERT-2016-0359,DFN-CERT-2016-0357,DFN-CERT-2016-0171,DFN-CERT-2015-1431,DFN-CERT-2015-1075,DFN-CERT-2015-1026,DFN-CERT-2015-0664,DFN-CERT-2015-0548,DFN-CERT-2015-0404,DFN-CERT-2015-0396,DFN-CERT-2015-0259,DFN-CERT-2015-0254,DFN-CERT-2015-0245,DFN-CERT-2015-0118,DFN-CERT-2015-0114,DFN-CERT-2015-0083,DFN-CERT-2015-0082,DFN-CERT-2015-0081,DFN-CERT-2015-0076,DFN-CERT-2014-1717,DFN-CERT-2014-1680,DFN-CERT-2014-1632,DFN-CERT-2014-1564,DFN-CERT-2014-1542,DFN-CERT-2014-1414,DFN-CERT-2014-1366,DFN-CERT-2014-1354,CB-K18/0094,CB-K17/1198,CB-K17/1196,CB-K16/1828,CB-K16/1438,CB-K16/1384,CB-K16/1141,CB-K16/1107,CB-K16/1102,CB-K16/0792,CB-K16/0599,CB-K16/0597,CB-K16/0459,CB-K16/0456,CB-K16/0433,CB-K16/0424,CB-K16/0415,CB-K16/0413,CB-K16/0374,CB-K16/0367,CB-K16/0331,CB-K16/0329,CB-K16/0328,CB-K16/0156,CB-K15/1514,CB-K15/1358,CB-K15/1021,CB-K15/0972,CB-K15/0637,CB-K15/0590,CB-K15/0525,CB-K15/0393,CB-K15/0384,CB-K15/0287,CB-K15/0252,CB-K15/0246,CB-K15/0237,CB-K15/0118,CB-K15/0110,CB-K15/0108,CB-K15/0080,CB-K15/0078,CB-K15/0077,CB-K15/0075,CB-K14/1617,CB-K14/1581,CB-K14/1537,CB-K14/1479,CB-K14/1458,CB-K14/1342,CB-K14/1314,CB-K14/1313,CB-K14/1311,CB-K14/1304,CB-K14/1296",""
192.168.1.136,,80,tcp,5.4,Medium,"VendorFix","Tiki Wiki CMS Groupware XSS Vulnerability","An XSS vulnerability (via an SVG image) in Tiki allows an authenticated user
to gain administrator privileges if an administrator opens a wiki page with a malicious SVG image, related to
lib/filegals/filegallib.php.","Installed version: 1.9.5
Fixed version:     18.0

",1.3.6.1.4.1.25623.1.0.140797,"CVE-2018-7188",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,43def0aa-874c-404f-9cde-2480d00fda1c,"","Upgrade to version 18.0 or later.","Tiki Wiki CMS Groupware prior to version 18.0.","","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.140797)
Version used: 2021-05-21T08:07:35Z
","","","",""
192.168.1.136,,443,tcp,5.4,Medium,"VendorFix","Tiki Wiki CMS Groupware XSS Vulnerability","An XSS vulnerability (via an SVG image) in Tiki allows an authenticated user
to gain administrator privileges if an administrator opens a wiki page with a malicious SVG image, related to
lib/filegals/filegallib.php.","Installed version: 1.9.5
Fixed version:     18.0

",1.3.6.1.4.1.25623.1.0.140797,"CVE-2018-7188",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,bc15da38-b9ba-4fe3-b5fc-f2a101615ff5,"","Upgrade to version 18.0 or later.","Tiki Wiki CMS Groupware prior to version 18.0.","","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.140797)
Version used: 2021-05-21T08:07:35Z
","","","",""
192.168.1.136,,80,tcp,5.4,Medium,"WillNotFix","Tiki Wiki CMS Groupware 18.4 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting vulnerability.","Installed version: 1.9.5
Fixed version:     None
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.142795,"CVE-2019-15314",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,f1ebe5eb-9315-4103-aa90-37920559114a,"","No known solution was made available for at least one year since the disclosure
  of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer
  release, disable respective features, remove the product or replace the product by another one.","Tiki Wiki CMS Groupware version 18.4 and probably prior.","tiki/tiki-upload_file.php allows remote attackers to upload JavaScript code
  that is executed upon visiting a tiki/tiki-download_file.php?display&fileId= URI.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware 18.4 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.142795)
Version used: 2021-08-27T13:01:16Z
","","","",""
192.168.1.136,,443,tcp,5.4,Medium,"WillNotFix","Tiki Wiki CMS Groupware 18.4 XSS Vulnerability","Tiki Wiki is prone to a cross-site scripting vulnerability.","Installed version: 1.9.5
Fixed version:     None
Installation
path / port:       /tikiwiki

",1.3.6.1.4.1.25623.1.0.142795,"CVE-2019-15314",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,4d5c9eba-7608-4b20-bb27-aacfbefaa472,"","No known solution was made available for at least one year since the disclosure
  of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer
  release, disable respective features, remove the product or replace the product by another one.","Tiki Wiki CMS Groupware version 18.4 and probably prior.","tiki/tiki-upload_file.php allows remote attackers to upload JavaScript code
  that is executed upon visiting a tiki/tiki-download_file.php?display&fileId= URI.","Checks if a vulnerable version is present on the target host.
Details:
Tiki Wiki CMS Groupware 18.4 XSS Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.142795)
Version used: 2021-08-27T13:01:16Z
","","","",""
192.168.1.136,,443,tcp,5.3,Medium,"Mitigation","SSL/TLS: Server Certificate / Certificate in Chain with RSA keys less than 2048 bits","The remote SSL/TLS server certificate and/or any of the
  certificates in the certificate chain is using a RSA key with less than 2048 bits.","The remote SSL/TLS server is using the following certificate(s) with a RSA key with less than 2048 bits (public-key-size:public-key-algorithm:serial:issuer):

1024:RSA:00E6870DDD72C2B9E7:CN=owaspbwa (Server certificate)
",1.3.6.1.4.1.25623.1.0.150710,"",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,cc0346ce-062c-4f73-a2bb-ff91ebbe97fb,"Using certificates with weak RSA key size can lead to
  unauthorized exposure of sensitive information.","Replace the certificate with a stronger key and reissue the
  certificates it signed.","","SSL/TLS certificates using RSA keys with less than 2048 bits are
  considered unsafe.","Checks the RSA keys size of the server certificate and all
  certificates in chain for a size < 2048 bit.
Details:
SSL/TLS: Server Certificate / Certificate in Chain with RSA keys less than 2...
(OID: 1.3.6.1.4.1.25623.1.0.150710)
Version used: 2021-12-10T12:48:00Z
","","","",""
192.168.1.136,,443,tcp,5.3,Medium,"Workaround","MacOS X Finder .DS_Store Information Disclosure","MacOS X creates a hidden file '.DS_Store', in each directory that has been viewed
  with the 'Finder'. This file contains a list of the contents of the directory, giving an attacker
  information on the structure and contents of your website.","The following files were identified:

https://owaspbwa/cyclone/.DS_Store
https://owaspbwa/cyclone/uploads/.DS_Store
",1.3.6.1.4.1.25623.1.0.10756,"CVE-2016-1776,CVE-2018-6470",6d5239fe-2274-4d1d-a0a5-de625fc13464,"owasp",2022-04-17T18:14:15Z,dbee4529-2b7a-4a76-a86f-8aa38bc266ac,"","Block access to hidden files (starting with a dot) within your webservers
  configuration","","","
Details:
MacOS X Finder '.DS_Store' Information Disclosure
(OID: 1.3.6.1.4.1.25623.1.0.10756)
Version used: 2022-04-12T08:46:17Z
","","3316,3324,85054","DFN-CERT-2016-0489,CB-K16/0450",""
